page	claim_id	heading	label	status	warrant	reference	context
book6/wp36-no-gauge-on-the-tank.html	wp36-no-gauge-on-the-tank#5	Procurement first — no legislation required	measured	-	measured	-	ity may fail to cover the people it is written for. Two fixes: extend the protected class to small business below a threshold, or ground the duty in metering itself — a duty owed b
book6/wp37-arriving-with-a-corpus.html	wp37-arriving-with-a-corpus#1		established	proved	cited	-	t is decided almost entirely by something you control before day one: whether you arrive with a real corpus and a real question, or wait to be handed a tidy one. DATA observed MODE
book6/wp37-arriving-with-a-corpus.html	wp37-arriving-with-a-corpus#2		measured	-	measured	-	on, but read it. Fifty lines. Then run twenty real questions through it and read what comes back. You will form opinions about your corpus that no lecture can give you, and every l
book6/wp37-arriving-with-a-corpus.html	wp37-arriving-with-a-corpus#3		hypothesis	conjecture	-	-	gets measured against this. The discipline that survives the course Never adopt a technique that has not beaten your baseline on your data. Embeddings, rerankers, query expansion, 
book6/wp37-arriving-with-a-corpus.html	wp37-arriving-with-a-corpus#4	1 · A keyword baseline you wrote yourself	established	proved	cited	-	and the specific damage is that a qualifier gets separated from the statement it qualifies. Retrieve the sentence "the boundary is 0.776" without the adjacent sentence that says th
book6/wp37-arriving-with-a-corpus.html	wp37-arriving-with-a-corpus#5	Ask these in every module	established	proved	cited	-	ts status: where it came from, how confident the source was, whether it has been superseded. A corpus whose claims carry explicit status lets the generator be bound by a contract —
book6/wp37-arriving-with-a-corpus.html	wp37-arriving-with-a-corpus#6	Ask these in every module	established	proved	cited	-	ame from, how confident the source was, whether it has been superseded. A corpus whose claims carry explicit status lets the generator be bound by a contract — never present an une
book6/wp38-positional-dominance.html	wp38-positional-dominance#1	Primitives	empirical	-	measured	-	eemption hazard λ — and the paper commits to a closed-form critical value for it, λ̄ = ((1−δ)/δ)·γ/(1−γ), together with five further signed predictions and the observation that wou
book6/wp38-positional-dominance.html	wp38-positional-dominance#2	Primitives	proved	proved	-	-	s an interaction, not a level: every theory of rents predicts that prices rise when supply breaks; this one predicts that the slope of positional return against volatility reverses
book6/wp38-positional-dominance.html	wp38-positional-dominance#3	Primitives	measured	-	measured	-	critical hazard. λ̄ = ((1−δ)/δ)·γ/(1−γ). At δ = 0.985, γ = 0.55 this is 0.0186 per period , about 20% annualised. No free parameter is fitted to produce it: β, τ, c K and κ all can
book6/wp38-positional-dominance.html	wp38-positional-dominance#4	Contestability	not claimed	open	-	-	y cost. A secure but uninformative position earns nothing extra however turbulent the environment gets. A non-contestable, uninformative bottleneck that shows the pattern anyway. W
book6/wp38-positional-dominance.html	wp38-positional-dominance#5	Non-contestability reverses preemption	conjecture	conjecture	-	-	ticular bottleneck under particular carry, not a constant of nature. The interval should be reported as a midstream calibration, with Corollary 1's signs as the testable content. T
book6/wp38-positional-dominance.html	wp38-positional-dominance#6	Non-contestability reverses preemption	formalised	-	kernel	-	idstream calibration, with Corollary 1's signs as the testable content. The cross-domain 1/3 conjecture is withdrawn as evidence and retained only as an open question — the concern
book6/wp38-positional-dominance.html	wp38-positional-dominance#7	Non-contestability reverses preemption	proved	proved	-	-	s the testable content. The cross-domain 1/3 conjecture is withdrawn as evidence and retained only as an open question — the concern is exactly the one formalised in WP-29 : four r
book6/wp38-positional-dominance.html	wp38-positional-dominance#8	5.1 Relation to the preemption literature	empirical	-	measured	-	ng evaluation point, a wrong formula for Π J ″, or a data-fitted rather than structurally derived quadratic coefficient. Neither record should be described as calibrated until this
book6/wp38-positional-dominance.html	wp38-positional-dominance#9	8.1 Event set DATA	empirical	-	measured	-	ith turbulence. Which is the formal reason to acquire it before turbulence rather than during. § 10 · Related chapters Where this sits WP-28 Auditing the Circadian Trader Claim Aud
book6/wp38-positional-dominance.html	wp38-positional-dominance#10	Where this sits	open	open	-	figs.py	ncipia Orthogona Notice Independent working paper; not peer-reviewed. Supersedes Proposition 1 of the 1/3 Invariant pack; the cross-domain invariance claim is withdrawn as evidence
book6/wp40-aerosol-engineering-pedagogy.html	wp40-aerosol-engineering-pedagogy#1	References and Further Reading	measured	-	measured	-	a natural constant: microplastics nucleate ice in the same temperature band, atmospheric weathering makes them better at it, and the anthropogenic component of the baseline is ther
book6/wp43-immediate-action.html	wp43-immediate-action#1		proved	proved	-	-	ts Map → Book 6 / WP43 The Gate Cannot Wait Doctrine of Immediate Action: Why K Must Fire Now, Not at Optimal Time Pablo Nogueira Grossi · G6 LLC, Newark NJ · August 2026 The Premi
book6/wp43-immediate-action.html	wp43-immediate-action#2	Closing: Be The Gate	measured	-	measured	-	nstrument protecting it was withdrawn in January 2026 with proceedings live. The gate cannot wait. It is a different gate. The 2027 entry in this paper’s timeline — “Amazon dieback
book6/wp44-catastrophe-manifold.html	wp44-catastrophe-manifold#1		established	proved	cited	-	mponents. Prediction 1: The fold is visible before it fires (Catastrophe Theory) The fold catastrophe has three universal precursors that appear in the dynamics before the bifurcat
book6/wp44-catastrophe-manifold.html	wp44-catastrophe-manifold#2	§1 · What Disaster Theory Is	measured	-	measured	-	ng on the coupling before the fold fires. K is a coordinate on the manifold, not an external knob: it does not merely move the state toward ε₀, it deforms the wavefront and relocat
book6/wp44-catastrophe-manifold.html	wp44-catastrophe-manifold#3	Prediction 3: The exit sequence is determined (Disaster Theory)	measured	-	measured	-	te the curvature), and where sensitive dependence on initial conditions destroys the ability to plan recovery. MODEL Once in the chaotic window: The n-bonacci exit sequence begins 
book6/wp44-catastrophe-manifold.html	wp44-catastrophe-manifold#4	§3 · The dm³ Operator Chain in the Climate Context	measured	-	measured	-	₃ transition · three or more coupled parameters Rapid descent to RED zone; regional collapse cascades to migration; self-reinforcing desertification Δ rung or deeper — swallowtail 
book6/wp44-catastrophe-manifold.html	wp44-catastrophe-manifold#5	The chaos version (full Disaster Theory)	conjecture	conjecture	-	-	nacci exit trajectories. The six-fold structure reflects the six ADE-type catastrophe boundaries that the n-bonacci sequence crosses: A₁, A₂, A₃, A₄, D₄⁺, D₄⁻, with D₅ being the cl
book6/wp44-catastrophe-manifold.html	wp44-catastrophe-manifold#6	§5 · The Six Nodal Sets in Disaster Theory Terms	conjecture	conjecture	-	-	root lattice — rank 6, 72 minimal vectors, Weyl group order 51840, containing D₆ as a reflection subgroup — is the candidate symmetry group of the full catastrophe manifold of Vol 
book6/wp44-catastrophe-manifold.html	wp44-catastrophe-manifold#7	§5 · The Six Nodal Sets in Disaster Theory Terms	conjecture	conjecture	-	-	he 6-fold orbit indexes the catastrophe loci of the k=6 atmospheric mode. The G6 Crystal Euler characteristic χ(H*(X⁶)) = 33 would then count the topology of the catastrophe manifo
book6/wp44-catastrophe-manifold.html	wp44-catastrophe-manifold#8	§8 · Open Questions	conjecture	conjecture	-	-	minimal vectors of E₆ decompose under D₆ to give the 6-fold orbit indexing the nodal sets, and that χ(H*(X⁶)) = 33 counts the topology of the resulting catastrophe manifold. This i
book6/wp44-catastrophe-manifold.html	wp44-catastrophe-manifold#9	§9 · What Changed From the First Draft	measured	-	measured	-	ts · K∘F Deployment Map &nbsp;·&nbsp; WP44 · Disaster Theory &amp; Climate ← you are here Triad: F · Catastrophe &nbsp;⟷&nbsp; μ · Chaos &nbsp;⟷&nbsp; dm³ · Disaster Theory Addendu
book6/wp44-catastrophe-manifold.html	wp44-catastrophe-manifold#10	§9 · What Changed From the First Draft	measured	-	measured	-	Climate ← you are here Triad: F · Catastrophe &nbsp;⟷&nbsp; μ · Chaos &nbsp;⟷&nbsp; dm³ · Disaster Theory Addendum · August 2026 · a measured instance, and a correspondence First, 
book6/wp44-catastrophe-manifold.html	wp44-catastrophe-manifold#11	§9 · What Changed From the First Draft	measured	-	measured	-	ce First, the manifold has a measured instance. WP66 §7 reports critical slowing down — the first precursor named in §1 of this paper — observed across 76% of Amazon grid cells sin
book6/wp44-catastrophe-manifold.html	wp44-catastrophe-manifold#12	§9 · What Changed From the First Draft	measured	-	measured	-	corridor as the first test bed for Open Problem O1 with all four requirements present: a scalar control parameter, a published threshold band, an independent fold estimate in a sec
book6/wp44-catastrophe-manifold.html	wp44-catastrophe-manifold#13	§9 · What Changed From the First Draft	measured	-	measured	-	ed bifurcation set is the wrong one. Vegetation must enter as an interactive state variable coupled through moisture recycling. This is now written into O1 in §8 above. 3 · The end
book6/wp44-catastrophe-manifold.html	wp44-catastrophe-manifold#14	§9 · What Changed From the First Draft	empirical	-	measured	-	the fold relocates. WP66 §6's shift from 1.5–1.9 °C to 3.7–4.0 °C is that motion. A fixed-parameter system cannot move its own threshold; that figure is therefore not only a levera
book6/wp45-dividing-unity.html	wp45-dividing-unity#1	§8 · The Next Question	measured	-	measured	-	comes load-bearing. ε₀ is the parameter WP44 ’s Open Problem O1 asks to be calibrated; the calibration has never been performed for any nodal set; and the Andes–Amazon corridor is 
book6/wp46-prime-ladder.html	wp46-prime-ladder#1		established	proved	cited	-	nto progressively larger bases · LCM(1,…,n) · primorials · the prime number theorem disguised as arithmetic Pablo Nogueira Grossi · August 2026 · Preceded by: WP45 · Dividing Unity
book6/wp46-prime-ladder.html	wp46-prime-ladder#2		conjectured	conjecture	-	-	rime ladder is the prime number theorem made visible. Each rung is a data point. The asymptotic growth rate of the rungs is the statement that the primes are, on average, as common
book6/wp46-prime-ladder.html	wp46-prime-ladder#3		proved	proved	-	-	ung is a data point. The asymptotic growth rate of the rungs is the statement that the primes are, on average, as common as they are. Gauss conjectured this in 1792. Hadamard and d
book6/wp46-prime-ladder.html	wp46-prime-ladder#4	The rank-6 coincidence	conjecture	conjecture	-	-	uler product for the Riemann zeta function at 1. Every primorial is the denominator of a partial product over primes. The ladder, climbed via primorials, is the zeta function made 
book6/wp46-prime-ladder.html	wp46-prime-ladder#5	§8 · Primorials — The Ladder Taken Faster	conjecture	conjecture	-	-	y changing base. But each becomes more legible when you know which rung it inhabits. Collatz — Rung 3 (base 6) Take any positive integer. If even, halve it. If odd, multiply by thr
book6/wp46-prime-ladder.html	wp46-prime-ladder#6	§9 · Five Conjectures on the Ladder	conjecture	conjecture	-	-	pen since 1937. Erdős said mathematics was not yet ready for it. The operations split on base-2 parity — even and odd is a binary question. The ×3 is a ternary step. These two prim
